"sample","Date_num","lat","long","PA24d","POGly","POMet","PasHay24d","PasHayClo","PasHayFlu","PasHayGly","PasHayMcpa","PasHayMet","PO24d_l","POGly_l","POMet_l","PasHay24d_l","PasHayClo_l","PasHayFlu_l","PasHayGly_l","PasHayMcpa_l","PasHayMet_l","AvgT_R","AvgT_G","AvgT_B","SMaPercSat","SMaPercSatU","SMcVSM","SMcVSMU","SMpVSM","SMpVSMU","S1CRDH_VH","S1CRDH_VV","S1CRDM_HH","S1CRDM_HV","S2L2AB01","S3OLCI681","S3OLCI685","AI335","AI335P","AI340","AI340P","AI354","AI354P","AImH","AImHP","AImP","AImPP","CH4bcorrmr","CH4mr","CH4mrP","CLgCBH","CLgCBHP","CLgCBP","CLgCBPP","CLgCF","CLgCFP","CLgCOT","CLgCOTP","CLgCTH","CLgCTHP","CLgCTP","CLgCTPP","COtccorr","COtc","COtcP","HCOHgFVC","HCOHgFVCP","NO2gAMF","NO2gAMFtrop","NO2gAMFtc","NO2gAMFtcp","NO2gAMFtcpk","O3gOVC","O3gOVCP","SO2gVC","SO2gVCP","TotalPrecipitation","ERA5windU","ERA5windV","ERA5_2mdt","ERA5mslp","ERA5_2mt","ERA5sp","ERA5totp","ERA5strd","ERA5max2mt","ERA5min2mt","ERA5st1","ERA5st2","ERA5st3","ERA5st4","ERA5vswl1","ERA5vswl2","ERA5hvc","ERA5hLAI","ERA5lLAI","ERA5skint","mERA5windU","mERA5windV","mERA5_2mdt","mERA5mslp","mERA5_2mt","mERA5sp","mERA5totp","mERA5ssrd","mERA5strd","mERA5snow_rate","mERA5snow","mERA5stl1","mERA5stl2","mERA5stl3","mERA5stl4","mERA5vswl1","mERA5vswl2","mERA5hLAI","mERA5lLAI","mERA5lvc","mERA5skint","mERA5snowD","SMaDNF","SMaF","SMaSmode","SMaSens","SMatO","SMcDNF","SMcF","SMcFBI","SMcSmode","SMcSens","SMctO","SMpDNF","SMpF","SMpfID","SMpSmode","SMptO","NO2gTLI","ERA5prect","ERA5stype","ERA5lvg","mERA5stype","mERA5hvc","Bio_1","Bio_2","Bio_3","Bio_4","Bio_5","Bio_6","Bio_7","Bio_8","Bio_9","Bio_10","Bio_11","Bio_12","Bio_13","Bio_14","Bio_15","Bio_16","Bio_17","Bio_18","Bio_19"
"ES_Ler_Gim_1_2019-08-25",18133,41.656416,0.388472,0.09699258,0.460388,7.172479e-09,0.01688259,0.0002185274,0.0003281339,0.02411048,0.0006060397,0.0004098881,0.0845363,0.3667783,7.172479e-09,0.008384829,0.0001435376,0.0001593874,0.0126132,0.0004253988,0.0003134918,244,167,0,28.46003,14.12206,0.1714176,0.01020681,0.1457679,0.01422259,103,223,600.428031408372,252.856915359271,5055.97009853134,6984,23480,0.3449275,0.04295196,-2.936055,3.133531,-2.230778,3.394506,484.609806381591,2.38306905009438,96461.2519729535,26.5606570612766,1879.767,1890.092,1.999238,262.969533333333,218.001858333333,98938.6333333333,0.661540833333333,0,1.84191966666667e-08,12.2313541666667,1.00097416666667,550.5537,218.001858333333,95917.6833333333,0.904252333333333,0.03272451,0.02928712,0.001097579,0.000135156,7.548492e-05,2.217361,1.53866,1.59302e-05,8.290776e-06,7.654157e-06,0.1376723,0.0007514337,-0.0001867685,0.0002834792,6.01117367503117e-05,-1.783678,0.017417502,290.2727,101765.125,295.97534,98512.94,0,1296071,296.33936,295.84058,299.11475,301.75024,299.6997,296.28174,0.1509496,0.12294263,0.04671061,2.1456213,1.624011,295.08008,0.066872776,0.8729374,287.98267,101523.375,300.34766,98290.125,0.00054952153,23030464,32554446,0,0,302.83594,302.0432,300.1897,295.54248,0.13698655,0.121198356,2.1475468,1.6367178,0.9532894,302.6792,0,3,0,3,768,18133.107638889,3,0,19,3,800,18132.9488235861,2,0,17,2,18133.0094820531,17,0,3,0.9532894,3,0.04671061,14.6564998626709,11.6823329925537,38.3479957580566,682.241943359375,31.6599998474121,1.19599997997284,30.4640007019043,16.8159999847412,23.2126655578613,23.2126655578613,6.56466674804688,385,51,13,33.4972114562988,124,71,71,77
"ES_Ler_Gim_1_2020-10-26",18561,41.656416,0.388472,0.09699258,0.460388,7.172479e-09,0.01688259,0.0002185274,0.0003281339,0.02411048,0.0006060397,0.0004098881,0.0845363,0.3667783,7.172479e-09,0.008384829,0.0001435376,0.0001593874,0.0126132,0.0004253988,0.0003134918,244,167,0,67.17834,14.12206,0.3116823,0.01020681,0.334436,0.01422259,103,223,600.428031408372,252.856915359271,5055.97009853134,6330,18315,0.3449275,0.04295196,-1.866419,2.330732,-1.24605,2.506588,484.609806381591,2.38306905009438,96461.2519729535,26.5606570612766,1879.767,1890.092,1.999238,237.0622,967.0869,98516.55,2.837692,0.1830804,9.066996e-08,8.112375,1.00061,237.0622,967.0869,98516.55,2.837692,0.03272451,0.02993594,0.0005832772,-2.370284e-05,5.619687e-05,2.917816,1.892517,1.588911e-05,8.560767e-06,7.9491e-06,0.1577765,0.0006576774,0.0004508657,0.0003771894,6.01117367503117e-05,3.5424252,-0.20180172,283.80835,100967.56,287.24194,97669.375,0.00064833835,1279131,287.33154,286.8462,289.23608,290.4912,292.12524,296.02563,0.19154763,0.12799323,0.04671061,2.1137247,1.4832935,285.51172,1.8414745,-0.33099455,280.01855,101654.94,288.56934,98352.375,0.00050897757,13206900,26756570,0,0,289.79053,290.4265,293.00317,296.6819,0.1600982,0.13254154,2.1192455,1.5038385,0.9532894,288.53687,0,3,0,3,768,18260.8541666665,3,16,2,3,768,18260.9438546062,0,0,16,1,18261.0125162923,15,1,3,0.9532894,3,0.04671061,14.6564998626709,11.6823329925537,38.3479957580566,682.241943359375,31.6599998474121,1.19599997997284,30.4640007019043,16.8159999847412,23.2126655578613,23.2126655578613,6.56466674804688,385,51,13,33.4972114562988,124,71,71,77
"ES_Ler_Pin_1_2018-10-10",17814,41.485,0.522,0.08907196,0.4416538,7.172479e-09,0.01393948,0.0001784336,0.0002586883,0.02168915,0.0006282537,0.0003261766,0.07661567,0.3432229,7.172479e-09,0.007223413,0.0001152807,0.0001393982,0.01062976,0.0004194873,0.0002331018,247,216,0,64.04454,13.14612,0.2658992,0.02736004,0.3671652,0.04726896,36,50,600.428031408244,252.856915359218,5055.91916141275,4953,21573,0.3987392,0.04852148,-2.389404,3.061653,-1.867551,3.246816,484.610581227323,2.38307257807468,96461.2434237227,26.5606933422598,1879.77519832559,1890.0174285741,2.00100799844639,328.928,679.8554,97147.77,2.767928,0.1163389,1.902775e-08,4.723989,1.000054,1216.961,679.8554,88646.97,10.24072,0.02665369,0.03062654,0.0006889512,0.0002220778,0.0002203883,2.610033,1.721451,7.64359e-06,9.336893e-06,9.210895e-06,0.1233218,0.0007472342,-0.0005588645,0.0007855369,4.77077275796121e-05,-1.6424742,-0.6246514,286.89893,101163.69,288.34058,98082.31,0.00049092923,1321138,288.43433,288.2444,290.35718,292.41187,295.26147,297.10278,0.2076183,0.12230265,0.5206604,1.7365255,2.0410433,287.24707,0.6376106,0.3315953,283.8069,101442.31,289.78296,98346.75,0.00418343,12309066,28654072,0,0,291.0515,291.739,294.21387,296.73975,0.25417686,0.23032105,1.7302027,2.0319967,0.4623096,289.92017,0,3,0,3,768,17814.111111111,3,0,3,3,800,17814.1924217367,2,0,1,1,17814.2434366923,16,1,2,0.4623096,2,0.5206604,15.1370000839233,11.7193336486816,38.4745025634766,682.257019042969,32.0839996337891,1.62400007247925,30.4599990844727,15.7293329238892,23.7406673431396,23.7406673431396,7.0493335723877,369,49,10,37.4868125915527,124,62,62,72
"ES_Tol_Vil_1_2018-10-07",17811,39.87,-3.32,0.1077696,0.5301855,7.172479e-09,0.01358037,0.0001998776,0.0002587681,0.0215281,0.0006812067,0.0004763486,0.09531327,0.4317546,7.172479e-09,0.007139526,0.0001367247,0.0001394781,0.01046872,0.0004724404,0.0003832738,250,230,86,17.94931,14.48059,0.1677994,0.01504367,0.07000005,0.03604053,139.21679123565,270.97618127715,600.428032093536,252.856915647915,5083.45831466129,22311,28557,0.3844176,0.03305995,-0.8895833,2.581829,-0.5255795,2.636612,489.162709962935,2.4024532892117,96410.812890459,26.7592873802472,1880.661,1887.765,1.942241,734.9118,305.0446,93441.15,2.774827,0.2778947,1.002371e-08,4.596067,1.000016,734.9118,305.0446,93441.15,2.774827,0.02399421,0.02959186,0.0004123199,-0.0001342465,0.0001649843,1.980718,0.8261283,9.063837e-05,3.557519e-05,3.061016e-05,0.1256528,0.0008043829,0.0005781119,0.007495224,2.86246365478054e-06,2.1451225,-1.5588427,275.6045,101493.44,291.42578,93682.44,0,1121600,292.41846,291.49927,293.10913,296.06396,296.82373,297.396,0.078897595,0.06809807,0.17112339,2.2334633,1.1837082,289.27808,-0.26667947,-0.040382754,280.19727,101468,288.43408,93584,0.0027997347,12462351,27451316,0,0,289.71484,290.9756,294.41187,296.94287,0.1870923,0.11199677,2.2318754,1.1769466,0.8288766,288.50122,0,3,0,3,768,17811.121527778,3,0,19,3,800,17811.1294893296,2,0,1,1,17811.2547937222,16,0,2,0.8288766,2,0.17112339,14.1521663665771,12.7243337631226,38.4328079223633,720.407470703125,33.3759994506836,0.26800000667572,33.1079978942871,9.80999946594238,23.4653339385986,23.6160011291504,6.09600019454956,426,53,9,41.5253601074219,154,46,48,131
"FI_Pir_Aka_1_2016-07-24",17006,61.1,23.52,0.1797374,0.6014385,2.948979e-09,0.008737564,0.0001366065,0.0001184883,0.01043292,0.0008330332,0.0001358508,0.175626,0.5686357,2.948979e-09,0.005217201,8.019777e-05,7.091204e-05,0.005673497,0.0006934793,9.1412e-05,215,0,38,61.0112,9.541186,0.2614659,0.01511997,0.56,0.08661231,109.002367032394,229.003774952861,600.428415822701,252.857077304032,5800.30580863952,2533,19077,0.2921147,0.05372176,-0.944869,2.770434,-0.6205066,2.675631,412.8273,0.4955552,96924.01,5.615796,1807.11475862371,1785.51749426567,4.19925796925524,140.2068,149.9154,98028.16,0.2601673,0.9931759,3.45912e-05,3.272043,1.056084,140.2068,149.9154,98028.16,0.2601673,0.02743619,0.032055095,0.00123730835,-0.000103878205,0.000141664175,1.576818,0.5127389,-5.126149e-05,9.067127e-05,9.008978e-05,0.1262536,0.0008567596,0.00027917275,0.00026752295,6.67908186114535e-06,1.1010151,-0.33750087,289.20825,102036.625,290.39282,100734.69,3.7857026e-05,1404283,290.85425,290.67065,289.90747,289.97852,287.07935,282.7461,0.3507831,0.35017377,0.80577016,4.0645933,2.7523384,289.98828,1.2361937,0.32016385,285.9082,100947.875,290.06055,99653.81,0.002666544,16498388,30249736,0,0,289.55396,289.04028,286.86743,282.0056,0.36386675,0.3568856,4.1048756,2.7661858,0.19422984,290.0249,0,2,0,1,512,17005.826388889,2,0,18,3,544,17005.8985666772,2,16,1,1,-3440586.5,14,1,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2019-07-19",18096,61.1,23.5,0.08241487,0.3784855,1.858283e-09,0.004516909,4.725538e-05,7.72824e-05,0.006280142,0.0003217633,9.012865e-05,0.08054401,0.3580125,1.858283e-09,0.002708697,3.08934e-05,4.637612e-05,0.00341482,0.000267675,6.601434e-05,215,0,38,52.69419,9.541186,0.2456517,0.01511997,0.36,0.08661231,109,229,600.428415822501,252.857077303947,5800.3057019706,1822,21194,0.2921147,0.05372176,-1.248223,2.565404,-1.029831,2.662633,412.831702686684,0.495623585649985,96923.9713609048,5.61654477264609,1807.11,1785.512,4.199379,144.7831,1291.894,99409.02,2.315166,0.104144,1.80014e-07,5.349015,1.000035,144.7831,1291.894,99409.02,2.315166,0.02701799,0.03184412,0.0008511044,5.235804e-06,6.665347e-05,2.930738,1.390911,1.213477e-05,1.119011e-05,1.092376e-05,0.1551728,0.0007573045,-0.0008444452,0.0007052031,6.67908186114535e-06,0.012866218,-2.9250069,282.30396,101187.44,284.8435,99896.44,0,1072349,286.9475,286.4995,285.4275,288.59814,285.92847,282.65527,0.35692316,0.34430397,0.80577016,4.1476555,2.775097,285.6775,-0.41346896,-1.3630791,283.49072,100973.25,289.54468,99683.625,0.0025588989,18892596,29080248,0,0,288.94727,288.73633,286.73145,282.52222,0.32241368,0.30808985,4.1091547,2.7633543,0.19422984,289.68823,0,2,0,1,256,18095.8055555555,2,0,18,1,288,18095.9128547134,2,0,16,1,18096.0636278051,15,0,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2019-08-25",18133,61.1,23.5,0.08241487,0.3784855,1.858283e-09,0.004516909,4.725538e-05,7.72824e-05,0.006280142,0.0003217633,9.012865e-05,0.08054401,0.3580125,1.858283e-09,0.002708697,3.08934e-05,4.637612e-05,0.00341482,0.000267675,6.601434e-05,215,0,38,56.41602,9.541186,0.2463151,0.01511997,0.34,0.08661231,109,229,600.428415822501,252.857077303947,5800.3057019706,1822,21194,0.2921147,0.05372176,-0.9483153,2.663538,-0.6291241,2.801168,412.831702686684,0.495623585649985,96923.9713609048,5.61654477264609,1807.11,1785.512,4.199379,3175.916,63.43864,69726.21,2.493793,0.1604326,5.297959e-08,5.523314,1.000008,4175.916,63.43864,61378.85,3.279012,0.02701799,0.03248701,0.001044751,0.0001813031,0.0001294444,2.821257,0.8985417,1.186221e-05,1.925756e-05,1.911086e-05,0.1337444,0.0008020644,0.00145774,0.001830613,6.67908186114535e-06,-0.14679879,-0.7763763,281.67627,102771.625,282.50317,101453.44,0,1070393,286.03955,285.43213,281.6494,288.14404,287.73315,285.4807,0.35398382,0.3252967,0.80577016,3.5464106,2.5875483,283.45215,0.7129749,1.2658663,284.66455,101348.75,289.04883,100054.19,0.002108383,14639616,29216146,0,0,288.6621,288.71338,287.76587,284.99414,0.3147456,0.28804666,3.6875486,2.6280518,0.19422984,289.18774,0,2,0,1,512,18132.8125,2,0,18,1,544,18132.9222212941,2,0,16,1,18133.076397887,17,0,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2020-06-28",18441,61.1,23.5,0.08241487,0.3784855,1.858283e-09,0.004516909,4.725538e-05,7.72824e-05,0.006280142,0.0003217633,9.012865e-05,0.08054401,0.3580125,1.858283e-09,0.002708697,3.08934e-05,4.637612e-05,0.00341482,0.000267675,6.601434e-05,215,0,38,54.555105,9.541186,0.2459834,0.01511997,0.56,0.08661231,109,229,600.428415822501,252.857077303947,5800.3057019706,3600,20657,0.2921147,0.05372176,-2.867277,2.829216,-2.087436,3.110294,412.831702686684,0.495623585649985,96923.9713609048,5.61654477264609,1807.11,1785.512,4.199379,139.5538,1428.404,99427.53,2.467346,0.08171679,3.407708e-07,5.578032,1.000365,139.5538,1428.404,99427.53,2.467346,0.02701799,0.02835708,0.001518144,8.131826e-05,4.104702e-06,1.724055,1.134261,1.418117e-05,1.15703e-05,1.121729e-05,0.1325016,0.0007702581,0.0003923335,0.000283597,6.67908186114535e-06,-3.0948067,-1.2960424,287.2727,101154.375,291.63916,99875,5.7220444e-07,1323066,294.07568,293.69263,292.14526,294.77612,289.2771,280.6162,0.18998748,0.21628094,0.80577016,4.0609856,2.751587,292.56372,-0.5600527,0.43378806,282.47095,101563.5,291.51294,100272.125,0.001396179,22204620,28902050,0,0,290.9148,289.86255,285.69263,278.6726,0.24553615,0.24139631,3.8968258,2.703247,0.19422984,291.90845,0,2,1,1,768,-3440586.5,2,1,18,1,544,-3440586.5,2,0,16,1,18261.0768885138,16,0,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2020-10-04",18539,61.1,23.5,0.08241487,0.3784855,1.858283e-09,0.004516909,4.725538e-05,7.72824e-05,0.006280142,0.0003217633,9.012865e-05,0.08054401,0.3580125,1.858283e-09,0.002708697,3.08934e-05,4.637612e-05,0.00341482,0.000267675,6.601434e-05,215,0,38,54.555105,9.541186,0.2459834,0.01511997,0.56,0.08661231,109,229,600.428415822501,252.857077303947,5800.3057019706,2414.66666666667,21015,0.2921147,0.05372176,-1.323156,2.088163,-0.8512189,2.078135,412.831702686684,0.495623585649985,96923.9713609048,5.61654477264609,1807.11,1785.512,4.199379,4979.2,3.296008,54887.26,0.243932,0.790319,2.511181e-09,4.199736,1.000057,5979.2,3.296008,48479.33,0.243932,0.02701799,0.033537,0.0004536639,0.0002387839,0.000191812,1.673391,0.4704634,0.000138366,6.183003e-05,5.529147e-05,0.1236372,0.0005808983,0.00261301,0.004627901,6.67908186114535e-06,-4.775153,1.1161184,282.18237,101882.06,285.0818,100564.19,0,1214485,284.91724,284.87256,284.8694,284.8911,285.31982,285.64478,0.34692204,0.34774995,0.80577016,3.1033688,2.4705563,284.36768,-0.3745249,1.4695606,279.08765,101094.31,280.44434,99765.75,0.0023437499,3100160,27493890,1.9088384e-06,0.00016498566,280.27466,280.9436,282.76953,285.1526,0.39881253,0.38710505,3.002758,2.4432125,0.19422984,280.2859,0.00031700125,2,1,1,768,-3440586.5,2,1,18,1,544,-3440586.5,2,0,16,1,18261.0768885138,17,1,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2021-07-07",18815,61.1,23.52,0.08234365,0.3771558,1.858283e-09,0.004487995,3.962422e-05,7.697182e-05,0.006280944,0.0003228665,5.945385e-05,0.08046008,0.3565855,1.858283e-09,0.002679782,2.326224e-05,4.606554e-05,0.003415622,0.0002687783,4.000562e-05,215,0,38,61.0112,9.541186,0.2614659,0.01511997,0.56,0.08661231,109.002367032394,229.003774952861,600.428415822701,252.857077304032,5800.30580863952,1908,12302,0.2921147,0.05372176,-0.8643926,3.096304,-0.645434,3.362056,412.8273,0.4955552,96924.01,5.615796,1807.11475862371,1785.51749426567,4.19925796925524,917.1498,347.8014,90773.53,6.293076,0.07712471,3.90194e-08,6.773652,1.000221,1461.821,347.8014,84926.61,6.293076,0.02743619,0.02656016,0.001824467,-0.0001865827,0.0002280459,1.867873,0.8800435,3.00642e-05,1.499513e-05,1.373681e-05,0.1305998,0.0008559929,0.0002681689,0.0002588001,6.67908186114535e-06,0.05481611,2.6658468,290.55273,101437.94,291.5984,100145.81,2.4810777e-07,1327952,291.95923,291.7273,292.49146,293.39795,289.3916,281.89624,0.24473906,0.2502889,0.80577016,4.135213,2.7771463,291.39917,0.6584446,0.26989228,285.42285,101296.56,293.17773,100006.25,0.0014651255,20582790,30254866,0,0,292.63306,292.35132,289.79663,283.33643,0.2610321,0.2407037,4.1048756,2.7661858,0.19422984,293.4165,0,2,1,1,768,-3440586.5,2,1,18,1,544,-3440586.5,2,0,16,1,18261.0768885138,16,1,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FI_Pir_Aka_1_2021-09-17",18887,61.1,23.52,0.08234365,0.3771558,1.858283e-09,0.004487995,3.962422e-05,7.697182e-05,0.006280944,0.0003228665,5.945385e-05,0.08046008,0.3565855,1.858283e-09,0.002679782,2.326224e-05,4.606554e-05,0.003415622,0.0002687783,4.000562e-05,215,0,38,61.0112,9.541186,0.2614659,0.01511997,0.56,0.08661231,109.002367032394,229.003774952861,600.428415822701,252.857077304032,5800.30580863952,2220.5,15689.5,0.2921147,0.05372176,0.1917049,2.213197,0.01775956,2.22919,412.8273,0.4955552,96924.01,5.615796,1807.11475862371,1785.51749426567,4.19925796925524,294.2374,0.2397905,99109.61,0.003841346,0.6929889,3.120087e-08,5.397328,1.000005,1294.237,0.2397905,87830.26,0.003841346,0.0365252,0.03755003,0.0006501497,-2.117371e-05,5.528245e-05,1.863131,0.7788185,3.61382e-05,2.549322e-05,2.44472e-05,0.1185451,0.0005491638,0.0002901766,0.0002762458,6.67908186114535e-06,-3.1166172,-0.6816208,275.63818,102256.06,278.90356,100897.31,1.9070251e-07,1088463,279.37378,279.1787,279.51465,281.51123,284.52002,286.16333,0.3708098,0.3776462,0.80577016,3.1774063,2.5010328,278.92017,0.07940942,-0.18382347,278.71436,101729.81,282.05664,100393.94,0.0010639087,7593752,27203288,0,0,282.0315,282.87402,284.33008,286.0752,0.3719238,0.3713287,3.2231054,2.5128546,0.19422984,282.18994,0,2,1,1,768,-3440586.5,2,1,18,1,544,-3440586.5,2,0,16,1,18261.0768885138,16,0,2,0.19422984,2,0.80577016,4.08066654205322,8.15866661071777,25.5629367828369,842.770629882812,21.3920001983643,-10.5240001678467,31.9160003662109,13.1319999694824,-2.29533338546753,14.8559999465942,-5.95599985122681,601,80,29,33.5599784851074,216,95,213,114
"FR_Ain_Civ_1_2019-06-15",18062,45.921,4.882,0.1454403,0.6562408,6.44227e-09,0.02725465,0.0002479301,0.0005540035,0.02957944,0.0006722601,0.0005079758,0.1342522,0.5887338,6.44227e-09,0.01906958,0.0001805748,0.0004024365,0.01925267,0.0005386809,0.0004010877,242,129,0,62.38561,14.76787,0.2994217,0.0202404,0.15,0.05229189,102.768150819931,203.828539303681,600.428031608057,252.856915443394,4657.43765952005,5314,20380,-0.8246086,0.04173918,-0.2786062,1.139217,-0.2384137,1.115173,412.890950457009,2.10961640827523,97247.8156296782,23.6778162600768,1879.15387964105,1866.62529242418,2.38640823540737,7593.111,1.028283,38330.59,0.09664285,1,2.035783e-07,64.15321,1.000137,8593.111,1.028283,33162.86,0.1093706,0.0282805111101766,0.02859737,0.0005353505,0.0009718707,0.0005679393,1.827077,0.4550048,0.0001192185,5.84578e-05,5.337407e-05,0.1540773,0.0003187839,-0.002442148,0.001081295,0.00059920905839991,1.4509573,0.8166574,288.40186,101427.25,290.53003,97865.19,0.0013545332,1390414,289.8474,289.63623,290.45508,290.3225,288.22632,284.57715,0.39782763,0.3142184,0.46643066,2.5019035,2.8499594,288.06543,-0.030702572,0.5034906,285.74243,101556.19,294.12866,98017.44,0.0030341444,23720444,29963352,0,0,293.74902,292.63013,289.43335,284.66724,0.2621147,0.25895602,2.499133,2.8499203,0.47629344,294.26807,0,3,0,3,768,18062.121527778,3,0,18,3,800,18062.0991823375,2,0,16,1,18062.0754192844,15,1,3,0.47629344,3,0.46643066,10.9340000152588,8.4060001373291,32.7898254394531,640.514282226562,25.2360000610352,-0.400000005960464,25.6359996795654,11.2200002670288,4.45733308792114,18.978666305542,3.28733325004578,874,92,57,17.5154285430908,261,175,214,182
"FR_Cot_Mar_1_2020-08-02",18476,47.42884,5.0776,0.171528,0.7698535,6.44227e-09,0.02437022,0.0002401394,0.0004760774,0.02732977,0.0007807584,0.0005378122,0.1603398,0.7036274,6.44227e-09,0.01618514,0.0001727841,0.0003245105,0.017003,0.0006471794,0.0004335391,239,99,0,89.45464,12.89472,0.3248753,0.0168221,0.45,0.05119113,84,229,600.428031147386,252.856915249324,4653.47049941698,14830,24718,-1.435472,0.03656,-0.1685241,1.890686,-0.193914,1.88305,294.655894468124,1.75307758337474,98538.1251983979,19.7846104688589,1881.62955778031,1865.28180850275,2.32413277828467,2131.823,0.2977456,79027.7,0.01154197,1,1.585882e-07,55.82229,1.000224,3131.823,0.2977456,70782.55,0.01154197,0.02782701,0.03049384,0.0004841157,1.217718e-05,1.371864e-05,2.676037,1.095736,3.476908e-05,1.490714e-05,1.318587e-05,0.1387756,0.0005598522,-0.0004772607,0.0004098658,0.000177472746596154,1.2584686,-0.39759934,289.677,101733.25,292.77026,97756.69,0.0034699095,1404656,295.30127,293.56128,296.7583,299.63013,294.42334,289.06274,0.19751191,0.13762504,0.45944214,2.279726,2.6603775,293.3235,0.6421408,-0.040614784,285.62256,101453,294.51758,97492.81,0.0025175575,19277590,30983470,0,0,295.26416,295.5161,294.29297,290.4143,0.22523856,0.16899371,2.2239895,2.6078806,0.51599765,295.59717,0,3,0,3,768,18261.107638889,3,0,18,3,800,18261.0917821531,2,0,16,1,18261.0795155796,16,1,3,0.51599765,3,0.45944214,10.015832901001,8.33833312988281,32.5614395141602,643.99267578125,24.6040000915527,-1.00399994850159,25.6079998016357,16.1533336639404,5.88733339309692,18.1240005493164,2.36400008201599,801,85,52,13.3677339553833,220,168,197,194
"FR_Cot_Vie_1_2019-10-19",18188,47.26735,5.45608,0.1686777,0.7780046,6.44227e-09,0.02665533,0.0002337963,0.0005132153,0.02855252,0.0007588055,0.0004943465,0.1574896,0.6905409,6.44227e-09,0.01847026,0.000166441,0.0003616485,0.01822575,0.0005880677,0.0003874584,241,121,0,71.09018,13.48963,0.2772982,0.01962713,0.3,0.0477028,98,112,600.42803098249,252.856915179857,4638.33102337856,2542.02535519502,22465.9160002136,-1.551961,0.03542,0.06863201,1.945544,-0.03537591,1.8533,213.665225500763,1.51774515669907,99420.8018079948,17.194426442334,1883.94397275292,1866.7473238362,2.22637324175967,4775.762,155.9061,55581.53,9.216015,1,0.0003451709,250,1.259478,5775.762,155.9061,48651.24,11.14576,0.02895458,0.02687419,0.0006677815,0.0003519522,0.0002346244,1.658687,0.1612415,0.0001120068,0.0001158602,0.000113674,0.1267321,0.0005425712,0.007999958,0.006333427,0.000178426901147746,-0.6819922,1.3399868,285.80957,101082.875,286.73218,98425.375,0.00025627576,1201932,286.75513,286.71875,287.1233,288.39404,289.59326,291.71704,0.35900295,0.3234679,0.43258667,1.98073,2.2121134,285.72144,0.54461807,1.8115396,283.70752,101578.875,287.09448,98902.75,0.0036165996,7115952,29187120,0,0,287.2334,287.95508,289.5056,291.84424,0.33926702,0.3022318,2.000639,2.2354364,0.56432295,286.5957,0,3,0,3,768,18188.114583333,3,0,18,3,800,18188.0982637694,2,0,16,1,18188.0831916956,17,1,3,0.56432295,3,0.43258667,10.7655000686646,8.37766647338867,33.5536155700684,636.103088378906,24.6520004272461,-0.316000014543533,24.9680004119873,10.9259996414185,6.85066652297974,18.6760005950928,3.06800007820129,885,91,58,12.8964748382568,247,192,209,212
